moderator,id_request,request_time,start_time,finish_time,team
170,199155,2020-12-06 9:25:33,2020-12-10 13:46:33,2020-12-10 13:47:33,wholesale
170,199156,2020-12-06 9:26:15,2020-12-10 13:47:34,2020-12-10 13:47:46,wholesale
164,199157,2020-12-06 9:26:20,2020-12-06 10:18:57,2020-12-06 10:21:43,retail
170,199159,2020-12-06 9:26:41,2020-12-10 13:47:47,2020-12-10 13:48:10,wholesale
170,199160,2020-12-06 9:27:00,2020-12-10 13:48:11,2020-12-10 13:48:39,wholesale
170,199162,2020-12-06 9:28:06,2020-12-10 13:48:40,2020-12-10 13:48:58,wholesale
164,199163,2020-12-06 9:28:39,2020-12-06 10:21:43,2020-12-06 10:24:43,retail
164,199164,2020-12-06 9:29:41,2020-12-06 10:24:45,2020-12-06 10:28:10,retail
172,199165,2020-12-06 9:30:09,2020-12-06 9:55:19,2020-12-06 9:56:29,retail
172,199166,2020-12-06 9:30:40,2020-12-06 9:56:31,2020-12-06 9:57:42,retail
164,199167,2020-12-06 9:31:33,2020-12-06 10:28:11,2020-12-06 10:29:38,retail
170,199168,2020-12-06 9:31:37,2020-12-10 14:10:23,2020-12-10 14:11:47,wholesale
172,199169,2020-12-06 9:32:35,2020-12-06 9:57:44,2020-12-06 9:58:18,retail
172,199170,2020-12-06 9:33:29,2020-12-06 9:58:20,2020-12-06 9:58:48,retail
172,199171,2020-12-06 9:34:35,2020-12-06 9:58:49,2020-12-06 10:01:32,retail
164,199172,2020-12-06 9:36:00,2020-12-06 10:29:39,2020-12-06 10:32:47,retail
172,199173,2020-12-06 9:38:23,2020-12-06 10:01:32,2020-12-06 10:04:39,retail
164,199175,2020-12-06 9:40:41,2020-12-06 10:32:49,2020-12-06 10:34:53,retail
172,199176,2020-12-06 9:40:43,2020-12-06 10:04:41,2020-12-06 10:07:04,retail
172,199177,2020-12-06 9:41:04,2020-12-06 10:07:06,2020-12-06 10:07:34,retail
164,199178,2020-12-06 9:42:43,2020-12-06 10:34:54,2020-12-06 10:36:19,retail
172,199179,2020-12-06 9:42:51,2020-12-06 10:07:35,2020-12-06 10:10:09,retail
170,199180,2020-12-06 9:43:08,2020-12-10 13:49:00,2020-12-10 13:50:26,wholesale
172,199182,2020-12-06 9:43:57,2020-12-06 10:10:10,2020-12-06 10:10:38,retail
164,199184,2020-12-06 9:44:27,2020-12-06 10:36:20,2020-12-06 10:38:19,retail
172,199185,2020-12-06 9:44:49,2020-12-06 10:10:40,2020-12-06 10:11:30,retail
172,199186,2020-12-06 9:45:05,2020-12-06 10:11:32,2020-12-06 10:13:43,retail
172,199187,2020-12-06 9:45:34,2020-12-06 10:38:25,2020-12-06 10:39:41,retail
164,199189,2020-12-06 9:45:59,2020-12-06 10:38:20,2020-12-06 10:42:21,retail
172,199190,2020-12-06 9:46:32,2020-12-06 10:32:14,2020-12-06 10:34:55,retail
186,199191,2020-12-06 9:46:33,2020-12-06 18:27:19,2020-12-06 18:28:13,retail
172,199192,2020-12-06 9:47:07,2020-12-06 10:34:57,2020-12-06 10:38:23,retail
172,199193,2020-12-06 9:47:14,2020-12-06 10:39:42,2020-12-06 10:40:04,retail
170,199196,2020-12-06 9:50:36,2020-12-10 13:50:27,2020-12-10 13:51:28,wholesale
172,199198,2020-12-06 9:51:44,2020-12-06 10:40:06,2020-12-06 10:44:19,retail
164,199199,2020-12-06 9:54:03,2020-12-06 10:42:22,2020-12-06 10:45:30,retail
170,199201,2020-12-06 9:54:52,2020-12-10 13:51:30,2020-12-10 13:54:03,wholesale
172,199202,2020-12-06 9:55:10,2020-12-06 10:42:15,2020-12-06 10:44:35,retail
187,199203,2020-12-06 9:56:21,2020-12-08 10:05:50,2020-12-08 10:11:16,wholesale
170,199205,2020-12-06 9:58:20,2020-12-10 13:54:04,2020-12-10 13:55:27,wholesale
172,199206,2020-12-06 9:58:50,2020-12-06 10:44:38,2020-12-06 10:46:04,retail
170,199207,2020-12-06 9:59:45,2020-12-10 13:55:29,2020-12-10 14:03:31,wholesale
172,199208,2020-12-06 10:02:57,2020-12-06 10:45:26,2020-12-06 10:47:37,retail
172,199209,2020-12-06 10:03:26,2020-12-06 10:46:05,2020-12-06 10:46:26,retail
172,199210,2020-12-06 10:03:47,2020-12-06 10:46:29,2020-12-06 10:47:57,retail
172,199211,2020-12-06 10:04:17,2020-12-06 10:47:39,2020-12-06 10:48:35,retail
172,199212,2020-12-06 10:04:24,2020-12-06 10:47:58,2020-12-06 10:49:05,retail
172,199213,2020-12-06 10:04:49,2020-12-06 10:48:39,2020-12-06 10:49:50,retail
123,199214,2020-12-06 10:04:59,2020-12-10 13:57:08,2020-12-10 14:00:10,wholesale
172,199215,2020-12-06 10:05:09,2020-12-06 10:50:32,2020-12-06 10:50:56,retail
172,199216,2020-12-06 10:05:25,2020-12-06 10:49:52,2020-12-06 10:50:30,retail
164,199217,2020-12-06 10:06:59,2020-12-06 10:45:32,2020-12-06 10:46:33,retail
172,199218,2020-12-06 10:08:11,2020-12-06 10:50:58,2020-12-06 10:53:25,retail
172,199219,2020-12-06 10:08:20,2020-12-06 10:53:25,2020-12-06 10:56:17,retail
123,199220,2020-12-06 10:08:24,2020-12-10 14:00:12,2020-12-10 14:01:00,wholesale
172,199221,2020-12-06 10:08:46,2020-12-06 10:56:20,2020-12-06 10:57:16,retail
172,199223,2020-12-06 10:09:30,2020-12-06 10:57:17,2020-12-06 10:57:45,retail
172,199224,2020-12-06 10:09:52,2020-12-06 10:57:45,2020-12-06 10:58:21,retail
164,199225,2020-12-06 10:10:15,2020-12-06 10:46:34,2020-12-06 10:50:30,retail
172,199227,2020-12-06 10:10:35,2020-12-06 10:58:23,2020-12-06 10:58:59,retail
123,199228,2020-12-06 10:11:29,2020-12-10 14:01:01,2020-12-10 14:04:14,wholesale
172,199230,2020-12-06 10:13:22,2020-12-06 10:59:00,2020-12-06 10:59:29,retail
164,199231,2020-12-06 10:13:54,2020-12-06 10:50:31,2020-12-06 10:53:26,retail
172,199232,2020-12-06 10:14:05,2020-12-06 10:59:30,2020-12-06 10:59:51,retail
172,199235,2020-12-06 10:15:16,2020-12-06 10:59:52,2020-12-06 11:01:52,retail
170,199236,2020-12-06 10:16:32,2020-12-10 14:03:31,2020-12-10 14:05:12,wholesale
172,199238,2020-12-06 10:17:43,2020-12-06 11:02:38,2020-12-06 11:04:39,retail
172,199239,2020-12-06 10:17:59,2020-12-06 11:04:41,2020-12-06 11:07:03,retail
172,199240,2020-12-06 10:18:42,2020-12-06 11:07:05,2020-12-06 11:07:56,retail
172,199241,2020-12-06 10:18:49,2020-12-06 11:07:58,2020-12-06 11:09:15,retail
172,199244,2020-12-06 10:21:38,2020-12-06 11:09:17,2020-12-06 11:10:11,retail
123,199246,2020-12-06 10:23:27,2020-12-10 14:04:15,2020-12-10 14:06:10,wholesale
170,199249,2020-12-06 10:26:21,2020-12-10 14:05:13,2020-12-10 14:06:31,wholesale
112,199250,2020-12-06 10:27:24,2020-12-11 22:26:46,2020-12-11 22:27:34,wholesale
172,199251,2020-12-06 10:29:22,2020-12-06 11:13:38,2020-12-06 11:15:19,retail
123,199253,2020-12-06 10:30:06,2020-12-10 14:06:11,2020-12-10 14:06:45,wholesale
164,199259,2020-12-06 10:32:29,2020-12-06 11:54:36,2020-12-06 11:55:20,retail
164,199260,2020-12-06 10:32:37,2020-12-06 10:58:02,2020-12-06 11:01:53,retail
170,199263,2020-12-06 10:34:59,2020-12-10 14:06:33,2020-12-10 14:10:23,wholesale
123,199264,2020-12-06 10:35:08,2020-12-10 14:06:46,2020-12-10 14:07:35,wholesale
187,199265,2020-12-06 10:35:19,2020-12-13 10:57:11,2020-12-13 10:58:28,wholesale
123,199266,2020-12-06 10:35:32,2020-12-10 14:07:36,2020-12-10 14:13:59,wholesale
170,199267,2020-12-06 10:35:58,2020-12-10 14:11:49,2020-12-10 14:15:45,wholesale
123,199268,2020-12-06 10:36:03,2020-12-10 14:13:59,2020-12-10 14:14:00,wholesale
164,199270,2020-12-06 10:38:40,2020-12-06 11:55:21,2020-12-06 11:57:27,retail
123,199271,2020-12-06 10:38:48,2020-12-10 14:14:00,2020-12-10 14:17:11,wholesale
164,199272,2020-12-06 10:39:48,2020-12-06 11:57:29,2020-12-06 11:58:34,retail
170,199274,2020-12-06 10:40:03,2020-12-10 14:15:54,2020-12-10 14:17:09,wholesale
170,199275,2020-12-06 10:42:12,2020-12-10 14:17:09,2020-12-10 14:19:44,wholesale
164,199278,2020-12-06 10:44:06,2020-12-06 11:03:16,2020-12-06 11:09:04,retail
164,199279,2020-12-06 10:49:39,2020-12-06 11:09:05,2020-12-06 11:11:45,retail
164,199280,2020-12-06 10:50:29,2020-12-06 11:58:35,2020-12-06 11:59:58,retail
164,199281,2020-12-06 10:50:32,2020-12-06 11:11:45,2020-12-06 11:15:34,retail
164,199282,2020-12-06 10:50:36,2020-12-06 11:15:36,2020-12-06 11:26:16,retail
176,199283,2020-12-06 10:51:06,2020-12-06 13:05:56,2020-12-06 13:07:42,retail
187,199284,2020-12-06 10:56:42,2020-12-08 10:11:18,2020-12-08 10:16:03,wholesale
170,199285,2020-12-06 10:58:10,2020-12-10 14:19:46,2020-12-10 14:21:36,wholesale
123,199286,2020-12-06 10:58:22,2020-12-10 14:20:02,2020-12-10 14:28:05,wholesale
164,199287,2020-12-06 10:58:22,2020-12-06 11:59:59,2020-12-06 12:01:20,retail
123,199290,2020-12-06 10:59:10,2020-12-10 14:30:38,2020-12-10 14:31:27,wholesale
123,199291,2020-12-06 11:00:39,2020-12-10 14:31:28,2020-12-10 14:33:49,wholesale
164,199292,2020-12-06 11:01:12,2020-12-06 12:01:21,2020-12-06 12:03:47,retail
123,199293,2020-12-06 11:03:28,2020-12-10 14:33:50,2020-12-10 14:35:31,wholesale
187,199295,2020-12-06 11:03:45,2020-12-08 10:16:05,2020-12-08 10:21:53,wholesale
123,199296,2020-12-06 11:04:00,2020-12-10 14:35:32,2020-12-10 14:43:18,wholesale
123,199297,2020-12-06 11:04:46,2020-12-10 14:43:18,2020-12-10 14:46:10,wholesale
170,199298,2020-12-06 11:04:57,2020-12-10 14:43:45,2020-12-10 14:44:16,wholesale
164,199299,2020-12-06 11:05:02,2020-12-06 12:03:47,2020-12-06 12:07:27,retail
170,199300,2020-12-06 11:05:25,2020-12-10 14:44:18,2020-12-10 14:45:44,wholesale
123,199301,2020-12-06 11:05:46,2020-12-10 14:46:11,2020-12-10 14:47:39,wholesale
172,199302,2020-12-06 11:05:58,2020-12-06 11:21:21,2020-12-06 11:23:38,retail
123,199304,2020-12-06 11:06:11,2020-12-10 14:47:39,2020-12-10 14:58:01,wholesale
170,199305,2020-12-06 11:06:52,2020-12-10 14:48:19,2020-12-10 14:50:08,wholesale
170,199306,2020-12-06 11:07:06,2020-12-10 14:50:09,2020-12-10 14:55:58,wholesale
175,199307,2020-12-06 11:07:25,2020-12-10 15:09:14,2020-12-10 15:14:39,wholesale
164,199308,2020-12-06 11:07:49,2020-12-06 12:07:29,2020-12-06 12:11:58,retail
123,199309,2020-12-06 11:07:51,2020-12-10 14:58:02,2020-12-10 15:00:11,wholesale
175,199311,2020-12-06 11:08:13,2020-12-10 16:51:56,2020-12-10 16:51:58,wholesale
175,199312,2020-12-06 11:08:44,2020-12-10 16:51:58,2020-12-10 16:52:01,wholesale
175,199313,2020-12-06 11:09:12,2020-12-10 16:52:01,2020-12-10 16:52:12,wholesale
175,199314,2020-12-06 11:10:42,2020-12-10 16:52:13,2020-12-10 16:53:11,wholesale
180,199315,2020-12-06 11:12:09,2020-12-10 18:37:34,2020-12-10 18:38:08,wholesale
180,199316,2020-12-06 11:13:06,2020-12-10 18:38:09,2020-12-10 18:38:34,wholesale
180,199317,2020-12-06 11:13:57,2020-12-10 18:38:35,2020-12-10 18:39:01,wholesale
164,199318,2020-12-06 11:14:36,2020-12-06 12:11:58,2020-12-06 12:14:48,retail
180,199319,2020-12-06 11:15:26,2020-12-10 18:39:02,2020-12-10 18:39:34,wholesale
180,199320,2020-12-06 11:16:57,2020-12-10 18:39:35,2020-12-10 18:42:10,wholesale
180,199321,2020-12-06 11:17:38,2020-12-10 18:42:11,2020-12-10 18:42:49,wholesale
180,199322,2020-12-06 11:18:35,2020-12-10 18:42:50,2020-12-10 18:45:18,wholesale
164,199323,2020-12-06 11:23:14,2020-12-06 12:14:49,2020-12-06 12:15:38,retail
186,199324,2020-12-06 11:24:19,2020-12-06 15:10:51,2020-12-06 15:14:44,retail
164,199325,2020-12-06 11:24:29,2020-12-06 12:15:39,2020-12-06 12:16:08,retail
164,199326,2020-12-06 11:24:41,2020-12-06 12:16:09,2020-12-06 12:17:05,retail
164,199328,2020-12-06 11:26:35,2020-12-06 12:19:51,2020-12-06 12:21:40,retail
180,199329,2020-12-06 11:27:31,2020-12-10 18:45:20,2020-12-10 18:45:35,wholesale
121,199330,2020-12-06 11:27:41,2020-12-06 13:06:11,2020-12-06 13:08:25,retail
180,199331,2020-12-06 11:27:56,2020-12-10 18:45:36,2020-12-10 18:46:12,wholesale
175,199332,2020-12-06 11:28:34,2020-12-10 18:46:12,2020-12-10 18:47:05,wholesale
180,199333,2020-12-06 11:28:55,2020-12-10 18:46:13,2020-12-10 18:46:51,wholesale
180,199334,2020-12-06 11:29:17,2020-12-10 18:46:52,2020-12-10 18:46:57,wholesale
180,199335,2020-12-06 11:29:48,2020-12-10 18:46:58,2020-12-10 18:47:02,wholesale
121,199336,2020-12-06 11:29:56,2020-12-06 13:08:27,2020-12-06 13:09:17,retail
180,199337,2020-12-06 11:30:04,2020-12-10 18:47:03,2020-12-10 18:47:09,wholesale
175,199338,2020-12-06 11:30:24,2020-12-10 18:47:06,2020-12-10 18:47:26,wholesale
121,199339,2020-12-06 11:30:34,2020-12-06 13:09:18,2020-12-06 13:12:11,retail
180,199340,2020-12-06 11:30:47,2020-12-10 18:47:10,2020-12-10 18:47:31,wholesale
175,199341,2020-12-06 11:31:24,2020-12-10 18:47:27,2020-12-10 18:52:32,wholesale
180,199342,2020-12-06 11:31:49,2020-12-10 18:47:31,2020-12-10 18:47:54,wholesale
180,199343,2020-12-06 11:32:14,2020-12-10 18:47:55,2020-12-10 18:49:00,wholesale
180,199346,2020-12-06 11:37:30,2020-12-10 18:49:01,2020-12-10 18:49:05,wholesale
180,199347,2020-12-06 11:38:17,2020-12-10 18:49:06,2020-12-10 18:49:32,wholesale
176,199348,2020-12-06 11:38:27,2020-12-06 13:09:47,2020-12-06 13:12:12,retail
180,199349,2020-12-06 11:38:49,2020-12-10 18:49:34,2020-12-10 18:50:06,wholesale
180,199350,2020-12-06 11:39:07,2020-12-10 18:50:07,2020-12-10 18:52:32,wholesale
121,199351,2020-12-06 11:39:20,2020-12-06 13:14:07,2020-12-06 13:15:58,retail
180,199352,2020-12-06 11:39:32,2020-12-10 18:55:17,2020-12-10 18:55:28,wholesale
176,199356,2020-12-06 11:40:33,2020-12-06 13:12:12,2020-12-06 13:16:20,retail
176,199360,2020-12-06 11:41:19,2020-12-06 13:41:47,2020-12-06 13:43:47,retail
176,199361,2020-12-06 11:41:51,2020-12-06 13:28:36,2020-12-06 13:32:16,retail
180,199362,2020-12-06 11:42:53,2020-12-10 18:52:34,2020-12-10 18:52:43,wholesale
180,199363,2020-12-06 11:43:11,2020-12-10 18:52:44,2020-12-10 18:52:48,wholesale
180,199364,2020-12-06 11:43:29,2020-12-10 18:52:49,2020-12-10 18:53:29,wholesale
180,199365,2020-12-06 11:43:46,2020-12-10 18:53:30,2020-12-10 18:53:40,wholesale
180,199366,2020-12-06 11:44:02,2020-12-10 18:53:40,2020-12-10 18:53:45,wholesale
180,199367,2020-12-06 11:44:25,2020-12-10 18:53:46,2020-12-10 18:53:53,wholesale
180,199368,2020-12-06 11:44:40,2020-12-10 18:53:53,2020-12-10 18:54:00,wholesale
180,199369,2020-12-06 11:44:56,2020-12-10 18:54:01,2020-12-10 18:54:06,wholesale
180,199370,2020-12-06 11:45:11,2020-12-10 18:54:07,2020-12-10 18:54:13,wholesale
180,199371,2020-12-06 11:45:28,2020-12-10 18:54:13,2020-12-10 18:54:34,wholesale
180,199372,2020-12-06 11:45:42,2020-12-10 18:54:35,2020-12-10 18:54:44,wholesale
180,199373,2020-12-06 11:45:56,2020-12-10 18:54:45,2020-12-10 18:55:09,wholesale
180,199374,2020-12-06 11:46:11,2020-12-10 18:55:10,2020-12-10 18:55:15,wholesale
180,199375,2020-12-06 11:46:26,2020-12-10 18:55:29,2020-12-10 18:56:05,wholesale
180,199376,2020-12-06 11:46:41,2020-12-10 18:56:06,2020-12-10 18:56:15,wholesale
121,199377,2020-12-06 11:46:47,2020-12-06 13:16:20,2020-12-06 13:17:09,retail
121,199378,2020-12-06 11:46:54,2020-12-06 13:17:11,2020-12-06 13:18:23,retail
180,199379,2020-12-06 11:46:55,2020-12-10 18:56:16,2020-12-10 18:56:21,wholesale
180,199380,2020-12-06 11:47:12,2020-12-10 18:56:22,2020-12-10 18:56:26,wholesale
180,199381,2020-12-06 11:47:29,2020-12-10 18:56:27,2020-12-10 18:56:32,wholesale
180,199382,2020-12-06 11:47:45,2020-12-10 18:56:33,2020-12-10 18:57:15,wholesale
180,199383,2020-12-06 11:47:59,2020-12-10 18:57:16,2020-12-10 18:57:52,wholesale
180,199384,2020-12-06 11:48:14,2020-12-10 18:57:53,2020-12-10 18:58:02,wholesale
180,199385,2020-12-06 11:49:48,2020-12-10 18:58:04,2020-12-10 18:58:12,wholesale
180,199388,2020-12-06 11:50:40,2020-12-10 21:22:45,2020-12-10 21:25:32,wholesale
180,199389,2020-12-06 11:50:57,2020-12-10 21:25:34,2020-12-10 21:25:39,wholesale
180,199390,2020-12-06 11:51:20,2020-12-10 21:25:40,2020-12-10 21:26:11,wholesale
176,199392,2020-12-06 11:53:45,2020-12-06 13:37:14,2020-12-06 13:39:09,retail
121,199395,2020-12-06 11:57:42,2020-12-06 13:18:24,2020-12-06 13:18:53,retail
121,199402,2020-12-06 12:20:21,2020-12-06 13:18:54,2020-12-06 13:19:53,retail
180,199403,2020-12-06 12:24:12,2020-12-10 21:26:14,2020-12-10 21:26:51,wholesale
180,199404,2020-12-06 12:24:35,2020-12-10 21:26:53,2020-12-10 21:27:47,wholesale
121,199405,2020-12-06 12:24:50,2020-12-06 13:19:53,2020-12-06 13:20:09,retail
176,199407,2020-12-06 12:26:35,2020-12-06 13:32:18,2020-12-06 13:34:56,retail
121,199408,2020-12-06 12:28:25,2020-12-06 13:20:10,2020-12-06 13:22:13,retail
176,199409,2020-12-06 12:29:35,2020-12-06 13:34:57,2020-12-06 13:37:02,retail
180,199413,2020-12-06 12:40:07,2020-12-10 21:27:50,2020-12-10 21:29:38,wholesale
121,199416,2020-12-06 12:44:38,2020-12-06 13:22:14,2020-12-06 13:23:31,retail
176,199418,2020-12-06 12:46:55,2020-12-06 13:39:11,2020-12-06 13:41:46,retail
121,199420,2020-12-06 12:48:36,2020-12-06 13:23:31,2020-12-06 13:25:04,retail
176,199421,2020-12-06 13:08:38,2020-12-06 13:43:48,2020-12-06 13:46:33,retail
180,199423,2020-12-06 13:19:57,2020-12-10 21:29:39,2020-12-10 21:32:02,wholesale
186,199426,2020-12-06 13:26:33,2020-12-06 16:33:49,2020-12-06 16:33:51,retail
186,199427,2020-12-06 13:29:11,2020-12-06 15:31:20,2020-12-06 15:34:49,retail
186,199428,2020-12-06 13:30:51,2020-12-06 15:49:31,2020-12-06 15:52:02,retail
186,199432,2020-12-06 13:38:17,2020-12-06 16:58:47,2020-12-06 17:00:58,retail
186,199434,2020-12-06 13:39:28,2020-12-06 17:00:59,2020-12-06 17:01:57,retail
186,199436,2020-12-06 13:40:55,2020-12-06 17:11:36,2020-12-06 17:15:08,retail
186,199437,2020-12-06 13:41:17,2020-12-06 17:16:40,2020-12-06 17:18:10,retail
186,199439,2020-12-06 13:44:13,2020-12-06 17:18:11,2020-12-06 17:20:18,retail
186,199440,2020-12-06 13:44:23,2020-12-06 17:20:19,2020-12-06 17:24:04,retail
186,199441,2020-12-06 13:45:52,2020-12-06 15:52:04,2020-12-06 15:53:36,retail
186,199442,2020-12-06 13:46:39,2020-12-06 17:24:06,2020-12-06 17:26:51,retail
186,199443,2020-12-06 13:47:37,2020-12-06 17:26:52,2020-12-06 17:32:18,retail
186,199445,2020-12-06 13:48:26,2020-12-06 15:53:37,2020-12-06 15:57:04,retail
186,199446,2020-12-06 13:50:21,2020-12-06 17:34:57,2020-12-06 17:36:40,retail
186,199447,2020-12-06 13:50:37,2020-12-06 17:39:47,2020-12-06 17:41:31,retail
186,199448,2020-12-06 13:59:58,2020-12-06 17:41:32,2020-12-06 17:43:41,retail
186,199450,2020-12-06 14:00:36,2020-12-06 17:45:30,2020-12-06 17:47:58,retail
186,199451,2020-12-06 14:02:17,2020-12-06 17:47:59,2020-12-06 17:52:05,retail
186,199453,2020-12-06 14:02:50,2020-12-06 15:57:05,2020-12-06 15:59:26,retail
186,199454,2020-12-06 14:03:29,2020-12-06 18:07:38,2020-12-06 18:09:11,retail
186,199459,2020-12-06 14:15:29,2020-12-06 15:59:27,2020-12-06 16:03:37,retail
180,199461,2020-12-06 14:17:10,2020-12-10 21:32:03,2020-12-10 21:34:30,wholesale
180,199463,2020-12-06 14:23:53,2020-12-10 21:34:32,2020-12-10 21:35:56,wholesale
180,199464,2020-12-06 14:27:14,2020-12-10 21:35:58,2020-12-10 21:36:51,wholesale
180,199465,2020-12-06 14:28:09,2020-12-10 21:36:53,2020-12-10 21:42:11,wholesale
180,199468,2020-12-06 14:29:45,2020-12-10 21:42:11,2020-12-10 21:42:12,wholesale
180,199469,2020-12-06 14:30:43,2020-12-10 21:42:12,2020-12-10 21:42:49,wholesale
180,199473,2020-12-06 14:32:50,2020-12-10 21:42:52,2020-12-10 21:43:47,wholesale
186,199474,2020-12-06 14:34:52,2020-12-06 18:09:12,2020-12-06 18:12:02,retail
180,199475,2020-12-06 14:37:20,2020-12-10 21:43:48,2020-12-10 21:44:33,wholesale
180,199477,2020-12-06 14:39:01,2020-12-10 21:44:35,2020-12-10 21:45:49,wholesale
180,199478,2020-12-06 14:39:51,2020-12-10 21:45:51,2020-12-10 21:47:19,wholesale
180,199480,2020-12-06 14:42:17,2020-12-10 21:47:20,2020-12-10 21:48:45,wholesale
186,199481,2020-12-06 14:42:29,2020-12-06 16:03:38,2020-12-06 16:07:01,retail
180,199482,2020-12-06 14:42:40,2020-12-10 21:48:46,2020-12-10 21:49:38,wholesale
180,199483,2020-12-06 14:43:38,2020-12-10 21:49:40,2020-12-10 21:52:47,wholesale
186,199484,2020-12-06 14:43:49,2020-12-06 18:12:03,2020-12-06 18:12:45,retail
180,199487,2020-12-06 14:45:03,2020-12-10 21:54:48,2020-12-10 21:58:43,wholesale
186,199488,2020-12-06 14:45:06,2020-12-06 18:12:46,2020-12-06 18:16:05,retail
186,199489,2020-12-06 14:46:55,2020-12-06 18:16:06,2020-12-06 18:17:11,retail
186,199493,2020-12-06 14:57:06,2020-12-06 18:17:12,2020-12-06 18:24:28,retail
186,199495,2020-12-06 14:58:27,2020-12-06 18:24:29,2020-12-06 18:25:00,retail
186,199496,2020-12-06 15:00:19,2020-12-06 18:31:50,2020-12-06 18:33:06,retail
187,199500,2020-12-06 15:04:26,2020-12-11 7:06:37,2020-12-11 7:09:08,wholesale
187,199501,2020-12-06 15:05:02,2020-12-11 7:09:09,2020-12-11 7:10:19,wholesale
187,199502,2020-12-06 15:07:21,2020-12-11 7:10:21,2020-12-11 7:11:43,wholesale
187,199503,2020-12-06 15:07:48,2020-12-11 7:11:46,2020-12-11 7:14:31,wholesale
187,199505,2020-12-06 15:10:21,2020-12-11 7:14:33,2020-12-11 7:15:26,wholesale
187,199506,2020-12-06 15:10:54,2020-12-11 7:15:28,2020-12-11 7:17:02,wholesale
187,199507,2020-12-06 15:10:59,2020-12-11 7:17:04,2020-12-11 7:17:57,wholesale
187,199509,2020-12-06 15:13:44,2020-12-11 7:17:58,2020-12-11 7:20:17,wholesale
187,199511,2020-12-06 15:15:30,2020-12-11 7:20:18,2020-12-11 7:22:32,wholesale
187,199514,2020-12-06 15:19:25,2020-12-11 7:22:42,2020-12-11 7:23:20,wholesale
187,199516,2020-12-06 15:21:22,2020-12-11 7:23:21,2020-12-11 7:25:07,wholesale
186,199517,2020-12-06 15:22:26,2020-12-06 18:28:14,2020-12-06 18:31:50,retail
187,199519,2020-12-06 15:23:08,2020-12-11 7:25:09,2020-12-11 7:27:27,wholesale
187,199521,2020-12-06 15:23:49,2020-12-11 7:27:28,2020-12-11 7:29:09,wholesale
187,199522,2020-12-06 15:24:07,2020-12-11 7:29:10,2020-12-11 7:31:50,wholesale
186,199523,2020-12-06 15:27:01,2020-12-06 16:19:12,2020-12-06 16:26:54,retail
186,199524,2020-12-06 15:27:20,2020-12-06 18:33:07,2020-12-06 18:33:51,retail
186,199533,2020-12-06 15:56:08,2020-12-06 18:33:53,2020-12-06 18:35:30,retail
186,199536,2020-12-06 16:06:28,2020-12-06 18:35:31,2020-12-06 18:36:06,retail
187,199539,2020-12-06 16:14:28,2020-12-11 7:31:50,2020-12-11 7:35:19,wholesale
186,199542,2020-12-06 16:21:28,2020-12-06 18:36:07,2020-12-06 18:36:19,retail
186,199545,2020-12-06 16:29:41,2020-12-06 18:36:20,2020-12-06 18:36:37,retail
186,199546,2020-12-06 16:31:30,2020-12-06 19:12:11,2020-12-06 19:13:08,retail
186,199551,2020-12-06 16:44:41,2020-12-06 18:36:38,2020-12-06 18:42:24,retail
187,199560,2020-12-06 16:52:09,2020-12-11 7:36:15,2020-12-11 7:36:59,wholesale
186,199564,2020-12-06 16:58:17,2020-12-06 19:13:08,2020-12-06 19:15:33,retail
186,199588,2020-12-06 17:35:06,2020-12-06 19:15:34,2020-12-06 19:16:53,retail
186,199589,2020-12-06 17:36:14,2020-12-06 18:51:48,2020-12-06 18:52:48,retail
186,199594,2020-12-06 17:50:23,2020-12-06 18:52:48,2020-12-06 18:54:21,retail
186,199598,2020-12-06 17:53:47,2020-12-06 18:54:23,2020-12-06 18:55:15,retail
186,199600,2020-12-06 17:55:10,2020-12-06 18:55:16,2020-12-06 18:56:31,retail
